Seconds Time Day T0_13_M1-1Left_TC_tube_ T1_14_M1-2Ion_pump_2_fla T2_15cM1-3Ti-sub_2_vert_t T3_16_M1-4Gate_valve_1_b T4_17_M1-5Cross_front_red T5_18_M1-6Cross_front_flan T6_19cM1-7Ion_pump_2_rig T7_20cM1-8Ti-sub_2_flange T8_21_M1-9Gate_valve_1_to T9_22cM1-10TC_right_flang T10_23_M1-11Wobble_stick_ T11_24cM1-12T_on_Ion_pum T12_1cM2-1Ion_pump_1_flan T13_2cM2-2TC_left_flange T14_3cM2-3Ion_pump_1_top T15_4_M2-4Angle_valve_1_fl T16_5cM2-5Oven_backwind T17_6_M2-6Oven_reservoir T18_7cM2-7Cross_back_flan T19_8cM2-8TC_top_flange_ T20_9cM2-9Ti-Sub_1_flange_ T21_10cM2-10Cross_btm_fla T22_11cM2-11Right_TC_T-ho T23_12_M2-12Right_TC_T-ve S0_13_M1-1Left_TC_tube_ S1_14_M1-2Ion_pump_2_fla S2_15cM1-3Ti-sub_2_vert_t S3_16_M1-4Gate_valve_1_b S4_17_M1-5Cross_front_red S5_18_M1-6Cross_front_flan S6_19cM1-7Ion_pump_2_rig S7_20cM1-8Ti-sub_2_flange S8_21_M1-9Gate_valve_1_to S9_22cM1-10TC_right_flang S10_23_M1-11Wobble_stick_ S11_24cM1-12T_on_Ion_pum S12_1cM2-1Ion_pump_1_flan S13_2cM2-2TC_left_flange S14_3cM2-3Ion_pump_1_top S15_4_M2-4Angle_valve_1_fl S16_5cM2-5Oven_backwind S17_6_M2-6Oven_reservoir S18_7cM2-7Cross_back_flan S19_8cM2-8TC_top_flange_ S20_9cM2-9Ti-Sub_1_flange_ S21_10cM2-10Cross_btm_fla S22_11cM2-11Right_TC_T-ho S23_12_M2-12Right_TC_T-ve O0_13_M1-1Left_TC_tube_ O1_14_M1-2Ion_pump_2_fla O2_15cM1-3Ti-sub_2_vert_t O3_16_M1-4Gate_valve_1_b O4_17_M1-5Cross_front_red O5_18_M1-6Cross_front_flan O6_19cM1-7Ion_pump_2_rig O7_20cM1-8Ti-sub_2_flange O8_21_M1-9Gate_valve_1_to O9_22cM1-10TC_right_flang O10_23_M1-11Wobble_stick_ O11_24cM1-12T_on_Ion_pum O12_1cM2-1Ion_pump_1_flan O13_2cM2-2TC_left_flange O14_3cM2-3Ion_pump_1_top O15_4_M2-4Angle_valve_1_fl O16_5cM2-5Oven_backwind O17_6_M2-6Oven_reservoir O18_7cM2-7Cross_back_flan O19_8cM2-8TC_top_flange_ O20_9cM2-9Ti-Sub_1_flange_ O21_10cM2-10Cross_btm_fla O22_11cM2-11Right_TC_T-ho O23_12_M2-12Right_TC_T-ve 
69881 19:24:44 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69886 19:24:49 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 26 24 23 23 24 26 29 30 27 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69891 19:24:54 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 26 24 24 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69896 19:24:59 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 24 24 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69901 19:25:4 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 24 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69906 19:25:9 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 26 24 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69911 19:25:14 25Jun2016 25 23 25 24 25 26 24 28 23 28 23 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69916 19:25:19 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 22 25 25 23 23 25 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69921 19:25:24 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 26 25 24 23 24 26 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69926 19:25:29 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69931 19:25:34 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69936 19:25:39 25Jun2016 25 23 25 24 25 26 24 28 24 28 24 23 26 26 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69941 19:25:44 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 25 25 23 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69946 19:25:49 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 25 25 24 23 24 26 29 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69951 19:25:54 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69956 19:25:59 25Jun2016 24 22 25 24 26 26 24 28 24 28 24 23 25 26 23 23 24 26 29 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69961 19:26:4 25Jun2016 25 22 25 24 26 27 24 28 23 28 24 23 25 26 24 23 25 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69966 19:26:9 25Jun2016 24 22 25 24 26 26 24 28 24 28 24 23 26 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69971 19:26:14 25Jun2016 25 23 25 24 25 26 25 28 24 28 24 23 26 24 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69976 19:26:19 25Jun2016 25 23 25 24 25 26 25 28 23 28 24 23 25 24 23 23 24 26 29 30 25 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69981 19:26:24 25Jun2016 24 23 25 24 26 26 24 27 23 28 24 23 25 25 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69986 19:26:29 25Jun2016 25 23 25 24 25 26 25 28 24 28 23 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69991 19:26:34 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 25 26 24 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69996 19:26:39 25Jun2016 25 23 25 24 26 26 24 27 23 28 24 23 26 26 24 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70001 19:26:44 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 26 23 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70006 19:26:49 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 26 26 24 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70011 19:26:54 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 26 24 23 24 26 29 30 25 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70017 19:27:0 25Jun2016 25 22 25 24 25 26 24 28 24 28 24 23 25 26 24 23 24 25 28 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70022 19:27:5 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 26 26 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70027 19:27:10 25Jun2016 25 22 25 24 26 26 24 28 24 28 24 23 25 26 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70032 19:27:15 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 26 26 23 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70037 19:27:20 25Jun2016 25 23 25 24 25 26 25 28 23 28 24 23 25 26 24 23 24 25 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70042 19:27:25 25Jun2016 25 22 25 24 26 26 25 28 23 28 24 23 26 26 23 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70047 19:27:30 25Jun2016 24 23 25 24 26 26 24 28 23 28 24 23 26 26 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70052 19:27:35 25Jun2016 24 23 25 24 26 26 24 28 24 28 24 23 25 26 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70057 19:27:40 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 25 26 23 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70062 19:27:45 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 26 23 23 24 25 28 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70067 19:27:50 25Jun2016 25 23 25 24 26 26 24 27 23 28 24 23 26 26 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70072 19:27:55 25Jun2016 24 22 25 24 25 26 25 28 23 28 24 23 25 26 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70077 19:28:0 25Jun2016 24 23 25 24 25 26 24 28 23 28 23 23 26 26 23 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70082 19:28:5 25Jun2016 24 22 24 24 25 26 24 28 23 28 24 23 26 26 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70087 19:28:10 25Jun2016 25 22 25 24 26 26 24 27 24 28 24 23 26 25 24 23 24 26 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70092 19:28:15 25Jun2016 25 23 25 24 26 26 24 27 24 28 24 23 25 25 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70097 19:28:20 25Jun2016 25 22 25 24 25 26 25 28 24 28 24 23 25 26 23 23 25 25 29 29 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70102 19:28:25 25Jun2016 25 22 25 24 26 26 24 27 24 28 24 23 26 25 23 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70107 19:28:30 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 25 26 24 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70112 19:28:35 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 22 25 25 23 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70117 19:28:40 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 26 26 23 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70122 19:28:45 25Jun2016 24 23 25 24 25 26 24 28 24 28 24 23 25 26 23 23 24 25 27 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70127 19:28:50 25Jun2016 24 23 25 24 26 26 24 27 23 28 24 23 25 26 23 23 24 25 29 30 26 27 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70132 19:28:55 25Jun2016 24 23 25 24 25 26 24 28 23 28 24 23 25 25 23 23 24 25 28 30 25 27 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70137 19:29:0 25Jun2016 25 23 25 24 25 26 24 28 23 28 24 23 25 25 23 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70142 19:29:5 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 26 25 24 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70147 19:29:10 25Jun2016 24 23 25 24 26 26 25 27 23 28 24 22 25 25 24 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70152 19:29:15 25Jun2016 25 22 25 24 26 26 24 27 23 28 24 23 25 25 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70157 19:29:20 25Jun2016 25 23 25 24 26 26 24 27 24 28 23 23 25 25 24 23 24 26 29 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70162 19:29:25 25Jun2016 25 22 25 24 26 27 25 28 24 28 24 22 25 25 23 23 24 26 28 29 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70167 19:29:30 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 22 25 24 24 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70172 19:29:35 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 25 24 24 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70177 19:29:40 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 26 24 24 23 25 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70182 19:29:45 25Jun2016 25 22 25 24 25 26 24 28 23 28 23 23 25 25 24 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70187 19:29:50 25Jun2016 25 22 25 24 25 26 24 28 24 28 24 22 25 25 23 23 24 25 28 30 25 27 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70192 19:29:55 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 25 25 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70197 19:30:0 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70202 19:30:5 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 25 25 23 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70207 19:30:10 25Jun2016 24 23 25 24 26 26 24 27 23 28 24 22 25 24 24 23 24 26 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70212 19:30:15 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 25 24 23 23 24 26 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70217 19:30:20 25Jun2016 24 22 25 24 25 26 24 28 23 28 24 22 25 24 23 23 24 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70222 19:30:25 25Jun2016 24 22 25 24 25 26 25 28 23 28 24 22 25 24 24 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70227 19:30:30 25Jun2016 25 22 25 24 25 26 24 28 24 28 23 23 25 24 23 23 24 25 29 29 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70232 19:30:35 25Jun2016 25 22 25 24 26 26 24 27 23 27 24 22 25 25 23 23 24 26 28 30 26 28 25 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70237 19:30:40 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 25 25 24 23 24 25 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70242 19:30:45 25Jun2016 25 22 25 24 25 26 24 27 23 28 23 23 25 25 23 23 24 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70247 19:30:50 25Jun2016 25 22 25 24 25 26 25 28 24 28 24 22 25 25 24 23 24 25 28 30 25 27 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70252 19:30:55 25Jun2016 24 22 25 24 25 26 24 28 23 28 23 23 25 25 23 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70257 19:31:0 25Jun2016 25 22 25 24 26 26 24 27 23 28 24 23 25 24 23 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70262 19:31:5 25Jun2016 25 22 25 24 25 26 24 28 24 28 24 23 25 25 24 23 24 25 28 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70267 19:31:10 25Jun2016 25 22 25 24 25 26 24 28 23 28 24 23 25 25 24 23 24 26 28 29 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
