Seconds Time Day T0_13_M1-1Left_TC_tube_ T1_14_M1-2Ion_pump_2_fla T2_15_M1-3Ti-sub_2_vert_tu T3_16_M1-4Gate_valve_1_b T4_17_M1-5Cross_front_red T5_18_M1-6Cross_front_flan T6_19cM1-7Ion_pump_2_rig T7_20cM1-8Ti-sub_2_flange T8_21_M1-9Gate_valve_1_to T9_22cM1-10TC_right_flang T10_23_M1-11Wobble_stick_ T11_24cM1-12T_on_Ion_pum T12_1cM2-1Ion_pump_1_flan T13_2cM2-2TC_left_flange T14_3cM2-3Ion_pump_1_top T15_4_M2-4Angle_valve_1_fl T16_5cM2-5Oven_backwind T17_6_M2-6Oven_reservoir T18_7cM2-7Cross_back_flan T19_8cM2-8TC_top_flange_ T20_9cM2-9Ti-Sub_1_flange_ T21_10cM2-10Cross_btm_fla T22_11cM2-11Right_TC_T-ho T23_12cM2-12Right_TC_T-ve S0_13_M1-1Left_TC_tube_ S1_14_M1-2Ion_pump_2_fla S2_15_M1-3Ti-sub_2_vert_tu S3_16_M1-4Gate_valve_1_b S4_17_M1-5Cross_front_red S5_18_M1-6Cross_front_flan S6_19cM1-7Ion_pump_2_rig S7_20cM1-8Ti-sub_2_flange S8_21_M1-9Gate_valve_1_to S9_22cM1-10TC_right_flang S10_23_M1-11Wobble_stick_ S11_24cM1-12T_on_Ion_pum S12_1cM2-1Ion_pump_1_flan S13_2cM2-2TC_left_flange S14_3cM2-3Ion_pump_1_top S15_4_M2-4Angle_valve_1_fl S16_5cM2-5Oven_backwind S17_6_M2-6Oven_reservoir S18_7cM2-7Cross_back_flan S19_8cM2-8TC_top_flange_ S20_9cM2-9Ti-Sub_1_flange_ S21_10cM2-10Cross_btm_fla S22_11cM2-11Right_TC_T-ho S23_12cM2-12Right_TC_T-ve O0_13_M1-1Left_TC_tube_ O1_14_M1-2Ion_pump_2_fla O2_15_M1-3Ti-sub_2_vert_tu O3_16_M1-4Gate_valve_1_b O4_17_M1-5Cross_front_red O5_18_M1-6Cross_front_flan O6_19cM1-7Ion_pump_2_rig O7_20cM1-8Ti-sub_2_flange O8_21_M1-9Gate_valve_1_to O9_22cM1-10TC_right_flang O10_23_M1-11Wobble_stick_ O11_24cM1-12T_on_Ion_pum O12_1cM2-1Ion_pump_1_flan O13_2cM2-2TC_left_flange O14_3cM2-3Ion_pump_1_top O15_4_M2-4Angle_valve_1_fl O16_5cM2-5Oven_backwind O17_6_M2-6Oven_reservoir O18_7cM2-7Cross_back_flan O19_8cM2-8TC_top_flange_ O20_9cM2-9Ti-Sub_1_flange_ O21_10cM2-10Cross_btm_fla O22_11cM2-11Right_TC_T-ho O23_12cM2-12Right_TC_T-ve 
64383 17:53:4 24Jun2016 23 26 29 25 28 28 31 26 24 40 26 27 23 22 23 22 27 31 37 36 34 37 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.600489 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64388 17:53:9 24Jun2016 23 26 29 25 28 28 32 26 24 41 26 27 24 22 23 22 27 30 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.608895 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64393 17:53:14 24Jun2016 24 26 29 25 28 28 32 26 23 41 26 27 23 22 23 23 27 31 37 36 34 37 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.617204 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64398 17:53:19 24Jun2016 24 27 29 25 28 28 32 26 23 41 26 27 24 22 23 23 27 31 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.625513 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64403 17:53:24 24Jun2016 23 26 28 25 28 28 31 26 23 40 26 27 23 22 23 22 27 31 37 36 34 37 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.63392 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64408 17:53:29 24Jun2016 24 26 29 25 28 28 32 26 24 41 26 27 23 22 23 22 27 31 38 36 34 37 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.642229 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64413 17:53:34 24Jun2016 24 26 29 25 28 28 32 26 23 41 26 27 24 22 23 22 27 31 38 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.650538 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64418 17:53:39 24Jun2016 24 26 29 25 28 28 32 26 24 40 27 27 24 22 23 22 27 31 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.658944 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64423 17:53:44 24Jun2016 24 26 28 25 28 28 32 27 23 41 26 27 24 22 23 23 27 31 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.667253 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64428 17:53:49 24Jun2016 23 26 28 25 28 28 32 26 24 41 26 27 24 22 23 22 27 31 37 36 34 38 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.67566 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64433 17:53:54 24Jun2016 23 26 28 25 28 28 32 26 24 41 26 27 24 22 23 22 27 31 37 36 34 38 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.683969 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64438 17:53:59 24Jun2016 24 26 29 25 28 28 32 26 23 41 26 27 24 22 23 23 27 31 37 36 34 38 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.692278 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64443 17:54:4 24Jun2016 23 26 29 24 28 28 32 26 23 41 26 27 24 22 23 22 27 31 37 36 34 38 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.700684 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64448 17:54:9 24Jun2016 24 26 29 25 28 28 31 27 24 41 26 27 23 22 23 22 27 30 37 36 34 38 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.708993 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64453 17:54:14 24Jun2016 23 26 28 25 28 28 32 27 23 41 26 27 24 22 23 22 27 30 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.717302 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64458 17:54:19 24Jun2016 24 26 29 25 28 28 31 27 23 41 26 27 23 22 23 22 27 31 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.725709 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64463 17:54:24 24Jun2016 24 26 28 25 28 28 32 26 24 41 26 27 24 22 23 22 27 31 37 36 34 37 30 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.734018 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64468 17:54:29 24Jun2016 24 26 28 25 28 28 31 27 23 41 26 27 24 22 23 22 27 31 37 36 34 37 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.742424 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64473 17:54:34 24Jun2016 24 26 29 25 28 28 32 27 23 40 26 27 23 23 23 22 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.750733 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64478 17:54:39 24Jun2016 24 26 29 25 28 28 32 27 23 40 26 27 24 22 23 22 27 31 37 36 34 37 31 28 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.75914 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64483 17:54:44 24Jun2016 23 26 28 25 28 28 32 27 24 41 26 27 24 22 23 22 27 30 37 36 34 38 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.767449 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64488 17:54:49 24Jun2016 23 26 29 25 28 28 32 27 23 41 26 27 23 23 23 23 28 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.775758 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64493 17:54:54 24Jun2016 23 26 28 25 28 28 32 27 23 41 26 27 24 22 23 22 27 31 38 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.784164 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64499 17:55:0 24Jun2016 23 26 29 25 28 28 32 27 23 40 26 27 24 22 23 22 27 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.792473 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64504 17:55:5 24Jun2016 24 26 29 25 28 28 32 27 23 41 26 27 24 22 23 22 27 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.80088 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64509 17:55:10 24Jun2016 23 26 29 25 28 28 31 27 24 41 26 27 24 22 23 22 27 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.809189 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64514 17:55:15 24Jun2016 24 26 29 25 27 28 32 27 23 41 26 27 24 22 23 22 27 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.817498 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64519 17:55:20 24Jun2016 23 26 28 25 28 28 32 27 24 40 26 27 24 22 23 23 28 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.825806 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64524 17:55:25 24Jun2016 24 26 28 25 27 28 32 27 23 41 26 27 24 22 23 23 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.834213 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64529 17:55:30 24Jun2016 24 26 29 25 28 28 32 28 23 41 26 27 24 22 23 23 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.842522 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64534 17:55:35 24Jun2016 23 26 28 25 28 28 32 27 24 41 26 27 23 22 23 22 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.850929 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64539 17:55:40 24Jun2016 23 26 29 25 28 28 32 27 23 40 26 27 23 22 23 22 27 31 37 36 34 37 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.859238 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64544 17:55:45 24Jun2016 23 26 28 25 28 28 32 28 23 40 26 27 23 22 23 22 27 31 37 37 33 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.867546 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64549 17:55:50 24Jun2016 24 26 29 25 28 28 32 27 23 41 26 27 23 22 23 22 28 31 37 36 33 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.875953 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64554 17:55:55 24Jun2016 24 26 28 25 28 28 32 28 23 40 26 27 24 23 23 22 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.884262 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64559 17:56:0 24Jun2016 23 26 29 25 28 28 32 28 23 40 26 27 23 22 23 22 28 31 38 36 34 38 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.892571 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64564 17:56:5 24Jun2016 24 26 28 24 27 28 32 27 23 41 26 27 24 22 23 22 28 31 37 36 34 37 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.900978 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64569 17:56:10 24Jun2016 23 26 28 25 28 28 32 27 23 41 26 27 23 23 23 22 27 31 37 36 34 38 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.909286 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64574 17:56:15 24Jun2016 24 26 29 25 28 28 32 27 23 41 27 27 23 22 23 22 28 31 38 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.917693 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64579 17:56:20 24Jun2016 24 26 29 25 28 28 31 28 24 41 27 27 23 22 23 22 28 31 37 36 33 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.926002 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64584 17:56:25 24Jun2016 24 26 29 25 28 27 32 28 23 41 27 27 24 22 23 22 27 31 38 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.934311 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64589 17:56:30 24Jun2016 24 26 29 25 28 28 32 28 23 41 26 27 24 22 23 22 27 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.942717 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64594 17:56:35 24Jun2016 24 26 29 25 28 28 32 28 24 41 26 28 24 22 23 23 27 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.951026 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64599 17:56:40 24Jun2016 24 26 28 25 28 28 32 28 23 41 27 27 24 22 22 23 27 31 37 37 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.959335 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64604 17:56:45 24Jun2016 23 26 29 25 28 28 32 28 23 40 26 27 24 22 23 22 27 31 37 36 34 37 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.967742 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64609 17:56:50 24Jun2016 24 26 29 25 28 28 32 28 23 40 26 27 24 22 23 22 27 31 37 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.976051 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64614 17:56:55 24Jun2016 24 26 28 25 28 28 32 28 23 41 27 27 24 22 23 22 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.984457 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64619 17:57:0 24Jun2016 23 26 29 25 28 28 32 28 23 41 27 28 24 22 23 22 27 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 0.992766 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64624 17:57:5 24Jun2016 24 26 28 25 27 28 31 28 23 41 26 27 24 22 22 23 28 31 38 36 34 38 30 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64629 17:57:10 24Jun2016 23 26 29 25 28 28 32 28 24 41 27 27 23 22 23 23 28 30 38 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64634 17:57:15 24Jun2016 23 26 29 25 28 28 32 28 23 41 26 27 23 22 23 23 28 31 37 36 35 39 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64639 17:57:20 24Jun2016 24 26 29 25 28 28 32 28 23 41 27 27 23 22 23 22 27 30 37 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64644 17:57:25 24Jun2016 24 26 29 25 28 27 32 28 23 41 26 27 24 22 23 22 28 30 37 36 35 38 32 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64649 17:57:30 24Jun2016 23 27 28 25 28 27 32 28 23 41 27 27 23 22 23 22 27 30 38 36 35 39 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64654 17:57:35 24Jun2016 24 27 29 25 28 28 32 28 23 41 26 28 23 22 23 22 28 31 37 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64659 17:57:40 24Jun2016 24 26 28 25 27 28 32 29 23 41 26 27 24 22 23 22 28 31 38 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64664 17:57:45 24Jun2016 23 26 29 25 27 28 32 28 23 41 26 27 23 22 23 22 28 30 37 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64669 17:57:50 24Jun2016 24 26 29 25 28 28 32 28 23 41 26 28 23 22 22 23 27 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64674 17:57:55 24Jun2016 23 26 28 25 28 28 32 28 23 41 26 27 24 22 22 22 28 31 38 36 34 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64679 17:58:0 24Jun2016 24 26 29 25 28 28 32 28 23 41 26 27 24 22 23 22 28 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64684 17:58:5 24Jun2016 24 26 29 25 27 28 32 28 24 41 26 28 23 22 23 22 27 31 37 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64689 17:58:10 24Jun2016 23 26 29 25 28 28 32 29 23 41 26 28 24 22 23 22 28 31 38 37 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64694 17:58:15 24Jun2016 23 27 29 25 28 28 32 28 23 41 27 28 24 22 23 22 28 31 38 36 35 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64699 17:58:20 24Jun2016 24 27 28 25 28 28 32 29 23 41 26 27 23 22 23 22 28 31 38 36 35 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64704 17:58:25 24Jun2016 24 27 28 25 28 28 32 28 24 41 27 27 23 22 23 23 28 31 38 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64709 17:58:30 24Jun2016 23 27 28 25 28 28 32 29 23 41 27 28 23 22 23 22 28 31 38 36 34 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64714 17:58:35 24Jun2016 24 26 29 25 27 28 31 28 24 41 27 27 24 22 23 22 28 31 38 37 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64719 17:58:40 24Jun2016 24 27 28 25 28 28 32 29 24 41 26 27 24 23 23 22 28 31 38 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64724 17:58:45 24Jun2016 24 26 29 25 28 28 32 29 23 41 26 27 23 22 23 22 27 31 37 37 35 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64729 17:58:50 24Jun2016 24 27 29 25 28 28 32 29 23 41 26 27 24 22 23 22 27 31 38 37 34 39 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64734 17:58:55 24Jun2016 23 26 29 25 27 28 32 29 23 41 26 28 24 22 23 22 28 31 38 37 35 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64739 17:59:0 24Jun2016 23 27 29 25 28 28 32 29 23 41 27 27 24 22 23 22 27 31 38 37 35 39 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64744 17:59:5 24Jun2016 23 27 29 25 28 28 32 29 23 41 26 28 24 23 23 23 28 31 37 37 35 38 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64749 17:59:10 24Jun2016 23 27 29 25 28 28 32 29 23 41 26 28 24 22 23 22 27 31 37 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64754 17:59:15 24Jun2016 24 26 28 25 28 28 31 29 23 41 26 28 24 22 23 23 28 31 38 36 35 38 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64759 17:59:20 24Jun2016 24 26 29 25 28 28 32 29 23 41 27 27 24 22 23 22 28 31 38 36 35 39 31 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
64764 17:59:25 24Jun2016 23 26 28 25 28 28 32 29 23 41 27 27 24 22 23 22 27 31 38 36 35 39 31 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 
